msa,name,name_norm,tier,city,state,zip,source_form_d,source_sbir,source_nih,form_d_filings,sbir_awards,sbir_total_usd,nih_grants,nih_total_usd,year_incorp,entity_type,industry,cik,uei,duns,website,employees,sbir_first_year,sbir_last_year
atlanta,"FlexSpark, Inc.",flexspark,confirmed_funded,ATLANTA,GA,30341,True,False,False,1.0,0.0,0.0,0.0,0.0,2016,Corporation,Other Health Care,0001674826,,,,,,
atlanta,"Focused Cryo, Inc",focused cryo,confirmed_funded,KENNESAW,GA,30144,True,False,False,5.0,0.0,0.0,0.0,0.0,2019,Corporation,Other Health Care,0001835523,,,,,,
atlanta,"Freedom Pharmacy Operations, LLC",freedom pharmacy operations,confirmed_funded,Atlanta,GA,30305,True,False,False,2.0,0.0,0.0,0.0,0.0,2020,Limited Liability Company,Other Health Care,0001839907,,,,,,
atlanta,"GAINESVILLE SURGERY CENTER, L.P.",gainesville surgery center l p,confirmed_funded,GAINESVILLE,GA,30501,True,False,False,3.0,0.0,0.0,0.0,0.0,,Limited Partnership,Other Health Care,0000941125,,,,,,
atlanta,GALECTIN THERAPEUTICS INC,galectin therapeutics,confirmed_funded,NORCROSS,GA,30071,True,False,False,3.0,0.0,0.0,0.0,0.0,,Corporation,Pharmaceuticals,0001133416,,,,,,
atlanta,"GeoVax Labs, Inc.",geovax labs,confirmed_funded,SMYRNA,GA,30080,True,False,False,3.0,0.0,0.0,0.0,0.0,,Corporation,Biotechnology,0000832489,,,,,,
atlanta,"Georgia Medicinal Partners, LLC",georgia medicinal partners,confirmed_funded,ROSWELL,GA,30076,True,False,False,1.0,0.0,0.0,0.0,0.0,2020,Limited Liability Company,Other Health Care,0001844797,,,,,,
atlanta,"Global Continence, Inc.",global continence,confirmed_funded,ATLANTA,GA,30329,True,False,False,1.0,0.0,0.0,0.0,0.0,2021,Corporation,Other Health Care,0001945306,,,,,,
atlanta,"Greatest Generation Partners Fund Three, LLC",greatest generation partners fund three,confirmed_funded,ATLANTA,GA,30361,True,False,False,1.0,0.0,0.0,0.0,0.0,2022,Limited Liability Company,Other Health Care,0001909587,,,,,,
atlanta,"Guide Therapeutics, Inc.",guide therapeutics,confirmed_funded,TUCKER,GA,30084,True,False,False,1.0,0.0,0.0,0.0,0.0,2018,Corporation,Biotechnology,0001769132,,,,,,
atlanta,"HIPnation Operations & Solutions, LLC",hipnation operations solutions,confirmed_funded,SUWANEE,GA,30024,True,False,False,1.0,0.0,0.0,0.0,0.0,,Limited Liability Company,Other Health Care,0001713574,,,,,,
atlanta,Havix Group LLC,havix,confirmed_funded,HOSCHTON,GA,30548,True,False,False,3.0,0.0,0.0,0.0,0.0,2015,Limited Liability Company,Pharmaceuticals,0001650186,,,,,,
atlanta,Hive LLC,hive,confirmed_funded,Atlanta,GA,30305,True,False,False,3.0,0.0,0.0,0.0,0.0,2014,Limited Liability Company,Other Health Care,0001636196,,,,,,
atlanta,"INSIGHT OPTICS, INC.",insight optics,confirmed_funded,ATLANTA,GA,30318,True,False,False,1.0,0.0,0.0,0.0,0.0,,Corporation,Biotechnology,0001924150,,,,,,
atlanta,"Illuma, LLC",illuma,confirmed_funded,Alpharetta,GA,30022,True,False,False,3.0,0.0,0.0,0.0,0.0,,Limited Liability Company,Other Health Care,0001615766,,,,,,
atlanta,"Integrity Medical Services, LLC",integrity medical services,confirmed_funded,ROSWELL,GA,30075,True,False,False,1.0,0.0,0.0,0.0,0.0,2017,Limited Liability Company,Other Health Care,0001736301,,,,,,
atlanta,Jackson Medical Group Inc.,jackson medical,confirmed_funded,ATLANTA,GA,30318,True,False,False,1.0,0.0,0.0,0.0,0.0,2019,Corporation,Other Health Care,0001884553,,,,,,
atlanta,"Lanier Biotherapeutics, Inc.",lanier biotherapeutics,confirmed_funded,BOGART,GA,30622,True,False,False,2.0,0.0,0.0,0.0,0.0,2021,Corporation,Biotechnology,0001877210,,,,,,
atlanta,"Level S&S Holdco, LLC",level s s holdco,confirmed_funded,ATLANTA,GA,30326,True,False,False,1.0,0.0,0.0,0.0,0.0,2018,Limited Liability Company,Other Health Care,0001750164,,,,,,
atlanta,MARIZYME INC,marizyme,confirmed_funded,WOODSTOCK,GA,30189,True,False,False,1.0,0.0,0.0,0.0,0.0,,Corporation,Biotechnology,0001413754,,,,,,
atlanta,"MEDICAL INNOVATION HOLDINGS, INC.",medical innovation,confirmed_funded,DULUTH,GA,30097,True,False,False,1.0,0.0,0.0,0.0,0.0,,Corporation,Other Health Care,0001093248,,,,,,
atlanta,"MIMEDX GROUP, INC.",mimedx,confirmed_funded,MARIETTA,GA,30062,True,False,False,1.0,0.0,0.0,0.0,0.0,,Corporation,Biotechnology,0001376339,,,,,,
atlanta,"Mach5 Therapeutics, Inc.",mach5 therapeutics,confirmed_funded,ATLANTA,GA,30308,True,False,False,3.0,0.0,0.0,0.0,0.0,2023,Corporation,Biotechnology,0002018014,,,,,,
atlanta,"MacuLogix, Inc.",maculogix,confirmed_funded,ATLANTA,GA,30306,True,False,False,2.0,0.0,0.0,0.0,0.0,,Corporation,Other Health Care,0001554897,,,,,,
atlanta,"MedTech Exchange, Inc.",medtech exchange,confirmed_funded,ATLANTA,GA,30324,True,False,False,1.0,0.0,0.0,0.0,0.0,,Corporation,Other Health Care,0001909238,,,,,,
atlanta,MediCall Inc.,medicall,confirmed_funded,WOODSTOCK,GA,30188,True,False,False,4.0,0.0,0.0,0.0,0.0,,Corporation,Other Health Care,0001715716,,,,,,
atlanta,Medovex Corp.,medovex,confirmed_funded,Atlanta,GA,30341,True,False,False,3.0,0.0,0.0,0.0,0.0,2013,Corporation,Other Health Care,0001591165,,,,,,
atlanta,Modify Health LLC,modify health,confirmed_funded,SUWANEE,GA,30024,True,False,False,11.0,0.0,0.0,0.0,0.0,2018,Limited Liability Company,Other Health Care,0001744101,,,,,,
atlanta,"ModifyHealth, Inc.",modifyhealth,confirmed_funded,ALPHARETTA,GA,30005,True,False,False,1.0,0.0,0.0,0.0,0.0,2022,Corporation,Other Health Care,0001744101,,,,,,
atlanta,Mt McKinley Medical Holding Corp USA,mt mckinley medical holding usa,confirmed_funded,KENNESAW,GA,30152,True,False,False,1.0,0.0,0.0,0.0,0.0,2021,Corporation,Biotechnology,0001923647,,,,,,
atlanta,"NFANT Labs, LLC",nfant labs,confirmed_funded,ATLANTA,GA,30308,True,False,False,10.0,0.0,0.0,0.0,0.0,2015,Limited Liability Company,Other Health Care,0001594115,,,,,,
atlanta,"NantiBodyFc, LLC",nantibodyfc,confirmed_funded,CUMMING,GA,30041,True,False,False,3.0,0.0,0.0,0.0,0.0,2015,Limited Liability Company,Other Health Care,0001661957,,,,,,
atlanta,Nutrivert Inc.,nutrivert,confirmed_funded,ATLANTA,GA,30305,True,False,False,1.0,0.0,0.0,0.0,0.0,,Corporation,Pharmaceuticals,0001970591,,,,,,
atlanta,"Nyra Medical, Inc.",nyra medical,confirmed_funded,DECATUR,GA,30033,True,False,False,1.0,0.0,0.0,0.0,0.0,2018,Corporation,Biotechnology,0001955347,,,,,,
atlanta,"OXOS MEDICAL, INC.",oxos medical,confirmed_funded,ATLANTA,GA,30309,True,False,False,1.0,0.0,0.0,0.0,0.0,2016,Corporation,Biotechnology,0001694304,,,,,,
atlanta,"OXOS Series #6 Holdings, LLC",oxos series 6,confirmed_funded,ATLANTA,GA,30309,True,False,False,1.0,0.0,0.0,0.0,0.0,2021,Limited Liability Company,Biotechnology,0001847322,,,,,,
atlanta,"OXOS Series #7 Holdings, LLC",oxos series 7,confirmed_funded,ATLANTA,GA,30309,True,False,False,2.0,0.0,0.0,0.0,0.0,2022,Limited Liability Company,Biotechnology,0001922447,,,,,,
atlanta,OcuHub LLC,ocuhub,confirmed_funded,MARIETTA,GA,30068,True,False,False,1.0,0.0,0.0,0.0,0.0,,Limited Liability Company,Other Health Care,0001615766,,,,,,
atlanta,"OneDirect Health Network, Inc.",onedirect health network,confirmed_funded,MARIETTA,GA,30062,True,False,False,2.0,0.0,0.0,0.0,0.0,2015,Corporation,Other Health Care,0001656119,,,,,,
atlanta,"Orthovestments, LLC",orthovestments,confirmed_funded,MARIETTA,GA,30062,True,False,False,1.0,0.0,0.0,0.0,0.0,2015,Limited Liability Company,Other Health Care,0001643182,,,,,,
atlanta,PERIMETER CENTER FOR OUTPATIENT SURGERY LP,perimeter center for outpatient surgery lp,confirmed_funded,ATLANTA,GA,30328,True,False,False,10.0,0.0,0.0,0.0,0.0,,Limited Partnership,Other Health Care,0001160740,,,,,,
atlanta,"Pan-Am Acquisition, LLC",pan am acquisition,confirmed_funded,ATLANTA,GA,30339,True,False,False,2.0,0.0,0.0,0.0,0.0,2019,Limited Liability Company,Other Health Care,0002010634,,,,,,
atlanta,"Pan-Am Dental Holdings, LLC",pan am dental,confirmed_funded,ATLANTA,GA,30339,True,False,False,2.0,0.0,0.0,0.0,0.0,2019,Limited Liability Company,Other Health Care,0002010510,,,,,,
atlanta,"Panda Health, Inc.",panda health,confirmed_funded,ATLANTA,GA,30339,True,False,False,1.0,0.0,0.0,0.0,0.0,2020,Corporation,Other Health Care,0002050036,,,,,,
atlanta,"Petriss, LLC",petriss,confirmed_funded,MARIETTA,GA,30067,True,False,False,2.0,0.0,0.0,0.0,0.0,2016,Limited Liability Company,Other Health Care,0001812411,,,,,,
atlanta,"Physician 360, Inc.",physician 360,confirmed_funded,ATLANTA,GA,30361,True,False,False,1.0,0.0,0.0,0.0,0.0,,Corporation,Other Health Care,0001791687,,,,,,
atlanta,"Phytest Diagnostics, LLC",phytest diagnostics,confirmed_funded,ATLANTA,GA,30328,True,False,False,1.0,0.0,0.0,0.0,0.0,2022,Limited Liability Company,Pharmaceuticals,0001990163,,,,,,
atlanta,"PiVista Therapeutics, Inc.",pivista therapeutics,confirmed_funded,DECATUR,GA,30033,True,False,False,1.0,0.0,0.0,0.0,0.0,2021,Corporation,Other Health Care,0001877091,,,,,,
atlanta,Providence Dental Partners LLC,providence dental partners,confirmed_funded,ATLANTA,GA,30306,True,False,False,2.0,0.0,0.0,0.0,0.0,2023,Limited Liability Company,Other Health Care,0002004245,,,,,,
atlanta,"Purity-Chapters JV, LLC",purity chapters jv,confirmed_funded,DULUTH,GA,30096,True,False,False,1.0,0.0,0.0,0.0,0.0,2024,Limited Liability Company,Other Health Care,0002039568,,,,,,
atlanta,Q CARE INTERNATIONAL LLC,q care international,confirmed_funded,MARIETTA,GA,30067,True,False,False,5.0,0.0,0.0,0.0,0.0,,Limited Liability Company,Other Health Care,0001034485,,,,,,
atlanta,"Quick Vault, Inc.",quick vault,confirmed_funded,CUMMING,GA,30041,True,False,False,1.0,0.0,0.0,0.0,0.0,,Corporation,Other Health Care,0001657557,,,,,,
atlanta,"RCE Technologies, Inc.",rce technologies,confirmed_funded,DECATUR,GA,30030,True,False,False,16.0,0.0,0.0,0.0,0.0,2018,Corporation,Biotechnology,0001791860,,,,,,
atlanta,"REACH Health, Inc.",reach health,confirmed_funded,Alpharetta,GA,30009,True,False,False,4.0,0.0,0.0,0.0,0.0,,Corporation,Other Health Care,0001500088,,,,,,
atlanta,"Radyus Research, Inc.",radyus research,confirmed_funded,ATLANTA,GA,30327,True,False,False,2.0,0.0,0.0,0.0,0.0,2019,Corporation,Other Health Care,0001800374,,,,,,
atlanta,"Regen Osteo, Inc",regen osteo,confirmed_funded,DALLAS,GA,30132,True,False,False,1.0,0.0,0.0,0.0,0.0,2021,Corporation,Other Health Care,0001903411,,,,,,
atlanta,Restor Metabolix Inc,restor metabolix,confirmed_funded,Carrollton,GA,30116,True,False,False,2.0,0.0,0.0,0.0,0.0,2020,Corporation,Other Health Care,0001901338,,,,,,
atlanta,"Rimidi Diabetes, Inc.",rimidi diabetes,confirmed_funded,Atlanta,GA,30309,True,False,False,3.0,0.0,0.0,0.0,0.0,2012,Corporation,Other Health Care,0001556272,,,,,,
atlanta,"Rimidi, Inc.",rimidi,confirmed_funded,ATLANTA,GA,30308,True,False,False,7.0,0.0,0.0,0.0,0.0,,Corporation,Other Health Care,0001556272,,,,,,
atlanta,Rion LLC,rion,confirmed_funded,CUMMING,GA,30041,True,False,False,1.0,0.0,0.0,0.0,0.0,2014,Limited Liability Company,Biotechnology,0001707577,,,,,,
atlanta,"S&S HC Holdings, LLC",s s hc,confirmed_funded,ATLANTA,GA,30326,True,False,False,1.0,0.0,0.0,0.0,0.0,2018,Limited Liability Company,Other Health Care,0001750170,,,,,,
atlanta,"SANUWAVE Health, Inc.",sanuwave health,confirmed_funded,SUWANEE,GA,30024,True,False,False,3.0,0.0,0.0,0.0,0.0,,Corporation,Biotechnology,0001417663,,,,,,
atlanta,SCIENTIFIC INTAKE LTD CO,scientific intake,confirmed_funded,ATLANTA,GA,30339,True,False,False,3.0,0.0,0.0,0.0,0.0,,Limited Liability Company,Other Health Care,0001277119,,,,,,
atlanta,"SKYMEDICUS, Inc.",skymedicus,confirmed_funded,ALPHARETTA,GA,30009,True,False,False,1.0,0.0,0.0,0.0,0.0,2012,Corporation,Other Health Care,0001652747,,,,,,
atlanta,STRATACA GROUP,strataca,confirmed_funded,MILTON,GA,30004,True,False,False,1.0,0.0,0.0,0.0,0.0,2018,Limited Liability Company,Other Health Care,0001653180,,,,,,
atlanta,"STRATACA SYSTEMS, LLC",strataca systems,confirmed_funded,MILTON,GA,30004,True,False,False,1.0,0.0,0.0,0.0,0.0,2015,Limited Liability Company,Other Health Care,0001653180,,,,,,
atlanta,STREAMLINE HEALTH SOLUTIONS INC.,streamline health solutions,confirmed_funded,ATLANTA,GA,30361,True,False,False,1.0,0.0,0.0,0.0,0.0,,Corporation,Other Health Care,0001008586,,,,,,
atlanta,"Sawatch Ventures, LLC",sawatch ventures,confirmed_funded,DUNWOODY,GA,30338,True,False,False,1.0,0.0,0.0,0.0,0.0,2019,Limited Liability Company,Other Health Care,0001884539,,,,,,
atlanta,"Sebacia, Inc.",sebacia,confirmed_funded,DULUTH,GA,30097,True,False,False,3.0,0.0,0.0,0.0,0.0,,Corporation,Other Health Care,0001493716,,,,,,
atlanta,"ShareMD Digital Solutions, LLC",sharemd digital solutions,confirmed_funded,ALPHARETTA,GA,30009,True,False,False,1.0,0.0,0.0,0.0,0.0,2020,Limited Liability Company,Other Health Care,0001952932,,,,,,
atlanta,StartBox LLC,startbox,confirmed_funded,ATLANTA,GA,30341,True,False,False,6.0,0.0,0.0,0.0,0.0,2014,Limited Liability Company,Other Health Care,0001682043,,,,,,
atlanta,Stem Biotech LLC,stem biotech,confirmed_funded,KENNESAW,GA,30152,True,False,False,1.0,0.0,0.0,0.0,0.0,2019,Limited Liability Company,Biotechnology,0001800964,,,,,,
atlanta,Stimlabs LLC,stimlabs,confirmed_funded,ROSWELL,GA,30076,True,False,False,1.0,0.0,0.0,0.0,0.0,,Limited Liability Company,Biotechnology,0001900728,,,,,,
atlanta,"Surterra Holdings, Inc./DE",surterra de,confirmed_funded,ATLANTA,GA,30361,True,False,False,3.0,0.0,0.0,0.0,0.0,2018,Corporation,Pharmaceuticals,0001749034,,,,,,
atlanta,"Sway Health, Inc.",sway health,confirmed_funded,ATLANTA,GA,30308,True,False,False,1.0,0.0,0.0,0.0,0.0,2016,Corporation,Other Health Care,0001689871,,,,,,
atlanta,"THERMALEVE, LLC",thermaleve,confirmed_funded,MILTON,GA,30004-3158,True,False,False,1.0,0.0,0.0,0.0,0.0,2014,Limited Liability Company,Other Health Care,0001638031,,,,,,
atlanta,"Tabor.AI, Inc.",tabor ai,confirmed_funded,ATLANTA,GA,30326,True,False,False,1.0,0.0,0.0,0.0,0.0,2023,Corporation,Other Health Care,0002008806,,,,,,
atlanta,TendoNova Corp,tendonova,confirmed_funded,ATLANTA,GA,30306,True,False,False,21.0,0.0,0.0,0.0,0.0,2017,Corporation,Biotechnology,0001774275,,,,,,
atlanta,"TopoDx, Inc.",topodx,confirmed_funded,ATLANTA,GA,30313,True,False,False,2.0,0.0,0.0,0.0,0.0,2024,Corporation,Biotechnology,0002075590,,,,,,
atlanta,"True Nature Holding, Inc.",true nature holding,confirmed_funded,ATLANTA,GA,30309,True,False,False,1.0,0.0,0.0,0.0,0.0,,Corporation,Pharmaceuticals,0000802257,,,,,,
atlanta,UCB S.A.,ucb s a,confirmed_funded,SMYRNA,GA,30080,True,False,False,1.0,0.0,0.0,0.0,0.0,,Corporation,Pharmaceuticals,0001290640,,,,,,
atlanta,"United Digestive Holdings, LLC",united digestive,confirmed_funded,Atlanta,GA,30309,True,False,False,1.0,0.0,0.0,0.0,0.0,2018,Limited Liability Company,Other Health Care,0001973451,,,,,,
atlanta,"VAVOTAR LIFE SCIENCES, LLC",vavotar life sciences,confirmed_funded,CUMMING,GA,30041,True,False,False,2.0,0.0,0.0,0.0,0.0,2015,Limited Liability Company,Other Health Care,0001661957,,,,,,
atlanta,Valeris Medical LLC,valeris medical,confirmed_funded,MARIETTA,GA,30062,True,False,False,3.0,0.0,0.0,0.0,0.0,2013,Limited Liability Company,Other Health Care,0001684089,,,,,,
atlanta,"Verdant Scientific, Inc.",verdant scientific,confirmed_funded,DUNWOODY,GA,30338,True,False,False,1.0,0.0,0.0,0.0,0.0,2022,Corporation,Other Health Care,0002007409,,,,,,
atlanta,Vero Biotech Inc.,vero biotech,confirmed_funded,ATLANTA,GA,30313,True,False,False,1.0,0.0,0.0,0.0,0.0,,Corporation,Pharmaceuticals,0001359620,,,,,,
atlanta,"Vicapsys Life Sciences, INC.",vicapsys life sciences,confirmed_funded,CUMMING,GA,30041,True,False,False,2.0,0.0,0.0,0.0,0.0,2017,Corporation,Biotechnology,0001468639,,,,,,
atlanta,Vitaltechhub INC,vitaltechhub,confirmed_funded,Suwanee,GA,30024,True,False,False,1.0,0.0,0.0,0.0,0.0,2020,Corporation,Biotechnology,0001838886,,,,,,
atlanta,"Vivex Biomedical, Inc.",vivex biomedical,confirmed_funded,Marietta,GA,30062,True,False,False,3.0,0.0,0.0,0.0,0.0,2012,Corporation,Biotechnology,0001581881,,,,,,
atlanta,XO Health Inc.,xo health,confirmed_funded,Alpharetta,GA,30009,True,False,False,1.0,0.0,0.0,0.0,0.0,2021,Corporation,Other Health Care,0002083859,,,,,,
atlanta,"Zea Health, Inc.",zea health,confirmed_funded,ALPHARETTA,GA,30005,True,False,False,1.0,0.0,0.0,0.0,0.0,2021,Corporation,Other Health Care,0002022527,,,,,,
atlanta,Zekel Healthcare,zekel healthcare,confirmed_funded,ATLANTA,GA,30078,True,False,False,1.0,0.0,0.0,0.0,0.0,2015,Corporation,Other Health Care,0001662879,,,,,,
atlanta,"iGambit, Inc.",igambit,confirmed_funded,ATLANTA,GA,30308,True,False,False,1.0,0.0,0.0,0.0,0.0,,Corporation,Other Health Care,0001479681,,,,,,
atlanta,3D PIPELINE SIMULATION CORP.,3d pipeline simulation,confirmed_grant,Atlanta,GA,30326,False,True,False,0.0,1.0,99714.0,0.0,0.0,,,,,,137165861,,9,2005,2005
atlanta,"3DMD, LLC",3dmd,confirmed_grant,ATLANTA,GA,-,False,True,False,0.0,2.0,800001.0,0.0,0.0,,,,,JMFWMNVD3WH6,005547588,,0,2010,2012
atlanta,"3T Technologies, LLC",3t technologies,confirmed_grant,Marietta,GA,30067,False,True,True,0.0,1.0,149927.0,1.0,149927.0,,,,,,080267751,,2,2018,2018
atlanta,3dh Corporation,3dh,confirmed_grant,Norcross,GA,30093,False,True,False,0.0,1.0,100000.0,0.0,0.0,,,,,,,,20,2005,2005
atlanta,"4-D IMAGING, INC.",4 d imaging,confirmed_grant,NORCROSS,GA,30071-1431,False,True,False,0.0,1.0,69994.0,0.0,0.0,,,,,,134344824,,3,2010,2010
atlanta,422 Group,422,confirmed_grant,Tucker,GA,30084 7064,False,True,False,0.0,2.0,600000.0,0.0,0.0,,,,,,842215217,,14,2009,2010
atlanta,"4DGENOME, INC.",4dgenome,confirmed_grant,DECATUR,GA,30033-1700,False,True,False,0.0,1.0,218556.0,0.0,0.0,,,,,,078770692,,5,2014,2014
atlanta,"5M BIOMED, LLC",5m biomed,confirmed_grant,JOHNS CREEK,GA,30022-5677,False,True,True,0.0,6.0,2614653.0,6.0,2614653.0,,,,,K82GCNF5EPU3,055492070,,10,2020,2025
atlanta,"8Seven8, Inc.",8seven8,confirmed_grant,Decatur,GA,30030,False,True,False,0.0,1.0,149997.0,0.0,0.0,,,,,DDARGANC2UC7,,https://www.8seven8.com/,2,2025,2025
atlanta,"ABACUS MIND MATH TUTORS, INC.",abacus mind math tutors,confirmed_grant,ATLANTA,GA,,False,True,False,0.0,1.0,250000.0,0.0,0.0,,,,,EQCPG8QYEER3,080974724,https://www.mathjr.org/,1,2025,2025
atlanta,"ADENOPAINT, LLC",adenopaint,confirmed_grant,Atlanta,GA,30342-4159,False,True,True,0.0,2.0,1751096.0,4.0,1751096.0,,,,,EJZLNLTM5GQ5,014629027,,0,2017,2023
atlanta,ADVAC LLC,advac,confirmed_grant,LILBURN,GA,30047-1830,False,True,True,0.0,2.0,497223.0,2.0,497223.0,,,,,PJPNK66DNNZ9,080445256,,1,2018,2020
atlanta,"ADVANCED SOLUTIONS FOR TOMORROW, INC.",advanced solutions for tomorrow,confirmed_grant,Roswell,GA,30075 0075,False,True,False,0.0,4.0,2791767.0,0.0,0.0,,,,,LFZKTW34NNG1,835146531,,102,2007,2010
atlanta,"AEROMECHANICS, LLC",aeromechanics,confirmed_grant,Duluth,GA,30096,False,True,False,0.0,1.0,69980.0,0.0,0.0,,,,,,110957821,,1,2000,2000
atlanta,AETHER ARGUS INC,aether argus,confirmed_grant,ATLANTA,GA,30328-3652,False,True,False,0.0,5.0,7264698.0,0.0,0.0,,,,,KBAFK72BJ4U5,117059343,https://aetherargus.com/,5,2023,2024
atlanta,"ALPZHI, INC.",alpzhi,confirmed_grant,ATLANTA,GA,30318-5713,False,True,False,0.0,2.0,297363.0,0.0,0.0,,,,,,832766179,www.alpzhi.com,5,2011,2013
atlanta,AMERICAN DATA SOLUTIONS LLC,american data solutions,confirmed_grant,SMYRNA,GA,30080-8506,False,True,False,0.0,3.0,1398025.0,0.0,0.0,,,,,GSX6MPLDM8B7,969615132,https://www.mddv.com,27,2023,2024
atlanta,AMP SPORT INC,amp sport,confirmed_grant,DECATUR,GA,30030-4567,False,True,False,0.0,2.0,799947.0,0.0,0.0,,,,,MPA6G3UMHUM5,080608010,https://www.amprecover.com,6,2021,2022
atlanta,"ANALYTICS HQ, LLC",analytics hq,confirmed_grant,SUWANEE,GA,30024-1968,False,True,False,0.0,1.0,1999584.14,0.0,0.0,,,,,KZC1APBM88W5,033842525,https://AnalyticsHQ.com,4,2024,2024
atlanta,ANXOMICS LLC,anxomics,confirmed_grant,JOHNS CREEK,GA,30022,False,True,True,0.0,1.0,312492.0,1.0,312492.0,,,,,RPUDSG5GB529,,,2,2024,2024
atlanta,"APELIOTUS TECHNOLOGIES, INC.",apeliotus technologies,confirmed_grant,ATLANTA,GA,30306 3240,False,True,False,0.0,5.0,1090657.0,0.0,0.0,,,,,DD9JNFB8AW88,143313430,,,2005,2009
atlanta,"APK ADVANCED MEDICAL TECHNOLOGIES, INC.",apk advanced medical technologies,confirmed_grant,ATLANTA,GA,30318-0532,False,True,True,0.0,2.0,2714186.0,1.0,1173971.0,,,,,,078416248,,,2013,2014
atlanta,APOTHEOSYS,apotheosys,confirmed_grant,Tucker,GA,30084,False,True,False,0.0,1.0,69841.0,0.0,0.0,,,,,,,,,1999,1999
atlanta,"APOTHYM TECHNOLOGIES GROUP, LLC",apothym technologies,confirmed_grant,PEACHTREE CORNERS,GA,30092-3311,False,True,False,0.0,6.0,4687875.48,0.0,0.0,,,,,LVYMSHMJV7Y7,,https://atg.space/,16,2023,2025
atlanta,ARES IMMUNOTHERAPY INC.,ares immunotherapy,confirmed_grant,CARTERSVILLE,GA,30121-3200,False,True,True,0.0,1.0,369916.0,1.0,369916.0,,,,,,117531416,http://aresimmunotherapy.com/,1,2021,2021
atlanta,"ARTIMATIC TECHNOLOGIES, INC.",artimatic technologies,confirmed_grant,TUCKER,GA,,False,True,False,0.0,1.0,275000.0,0.0,0.0,,,,,FB8PPCZVCXA8,,,0,2024,2024
atlanta,ATLANTA ANALYTICS LLC,atlanta analytics,confirmed_grant,ATLANTA,GA,30306-2234,False,True,False,0.0,1.0,268580.0,0.0,0.0,,,,,NHUXQKUEQMR8,,,1,2023,2023
atlanta,"ATLANTIC PHARMACEUTICALS, INC.",atlantic pharmaceuticals,confirmed_grant,DULUTH,GA,30097 4329,False,True,False,0.0,2.0,198462.0,0.0,0.0,,,,,,193233017,,,2007,2007
atlanta,"AUDIOT, INC.",audiot,confirmed_grant,Atlanta,GA,30318-5602,False,True,False,0.0,1.0,274763.0,0.0,0.0,,,,,L95GKN1HMNK3,117167198,Https://Www.audiot.ai,2,2024,2024
atlanta,"AURAZYME PHARMACEUTICALS, INC.",aurazyme pharmaceuticals,confirmed_grant,MARIETTA,GA,30067,False,True,False,0.0,2.0,460983.0,0.0,0.0,,,,,,,,,2002,2003
atlanta,"AXONA, INC.",axona,confirmed_grant,ATLANTA,GA,30308,False,True,False,0.0,1.0,187907.0,0.0,0.0,,,,,,199114583,,,2007,2007
atlanta,"Abj Integration Technologies,",abj integration technologies,confirmed_grant,Atlanta,GA,30350,False,True,False,0.0,0.0,225351.0,0.0,0.0,,,,,,,,2,1993,1997
atlanta,Accelereyes LLC,accelereyes,confirmed_grant,Atlanta,GA,30305-1512,False,True,True,0.0,8.0,5328836.0,1.0,146389.0,,,,,DPKMLZM47HL8,827568226,https://arrayfire.com,10,2010,2018
atlanta,Accuhealth Technologies,accuhealth technologies,confirmed_grant,Atlanta,GA,30327,False,True,True,0.0,2.0,2324871.0,3.0,2324871.0,,,,,R329HZ5JM4K8,078671388,,6,2021,2022
atlanta,"Adaptronics, Inc.",adaptronics,confirmed_grant,Marietta,GA,30062,False,True,False,0.0,0.0,136210.0,0.0,0.0,,,,,,,,4,1994,1995
atlanta,Adeptdc Co.,adeptdc,confirmed_grant,Atlanta,GA,30318-5713,False,True,False,0.0,1.0,150000.0,0.0,0.0,,,,,,079601400,,1,2015,2015
atlanta,Advanced Engineered,advanced engineered,confirmed_grant,Marietta,GA,30062,False,True,False,0.0,0.0,70000.0,0.0,0.0,,,,,,,,,1995,1995
atlanta,"Aeris Water Technologies, LLC",aeris water technologies,confirmed_grant,Atlanta,GA,30309,False,True,False,0.0,1.0,304996.0,0.0,0.0,,,,,H5HTLMLUBGG1,119172725,https://aeriswatertech.com,2,2025,2025
atlanta,"Aerotonomy, Incorporated",aerotonomy,confirmed_grant,LITHIA SPRINGS,GA,30122 1546,False,True,False,0.0,14.0,4386157.0,0.0,0.0,,,,,,170566918,,9,2005,2010
atlanta,Altea Therapeutics Corporation,altea therapeutics,confirmed_grant,Tucker,GA,30084,False,True,False,0.0,4.0,1577173.0,0.0,0.0,,,,,,,,,2000,2005
atlanta,American Combustion Inc,american combustion,confirmed_grant,Norcross,GA,30071,False,True,False,0.0,0.0,100000.0,0.0,0.0,,,,,,,,,1987,1988
atlanta,American Software Safety Reliability Ltd.Co,american software safety reliability,confirmed_grant,Atlanta,GA,30338-7723,False,True,False,0.0,1.0,150000.0,0.0,0.0,,,,,,079824577,www.assrc.us,10,2016,2016
atlanta,"Annoviant, Inc.",annoviant,confirmed_grant,Alpharetta,GA,30022-6137,False,True,True,0.0,4.0,4656269.0,7.0,4656269.0,,,,,D9WMZ24BAKL5,081242296,,2,2019,2024
atlanta,Antech Inc.,antech,confirmed_grant,Roswell,GA,30075,False,True,False,0.0,0.0,166025.0,0.0,0.0,,,,,,,,5,1987,1991
atlanta,"Applied Ceramics, Inc.",applied ceramics,confirmed_grant,Atlanta,GA,30340,False,True,False,0.0,1.0,100000.0,0.0,0.0,,,,,,,,,2000,2000
